"","YEAR","YEAR_SCALED","SPECIES","STATION_ID","LATITUDE","LONGITUDE","SIZE","MATURE"
"286",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.286,84,0
"287",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.287,74,0
"288",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.288,89,0
"289",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.289,89,0
"290",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.29,67,0
"291",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.291,78,0
"292",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.292,74,0
"293",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.293,93,0
"294",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.294,78,0
"295",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.295,70,0
"296",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.296,90,1
"297",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.297,72,0
"298",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.298,94,0
"299",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.299,85,1
"300",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.3,75,0
"301",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.301,61,0
"302",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.302,102,1
"303",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.303,75,0
"304",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.304,87,0
"305",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.305,90,0
"306",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.306,84,0
"307",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.307,83,0
"308",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.308,73,0
"309",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.309,78,0
"310",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.31,79,0
"311",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.311,77,0
"312",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.312,73,0
"313",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.313,77,0
"314",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.314,77,0
"315",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.315,71,0
"316",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.316,70,1
"317",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.317,84,0
"318",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.318,70,0
"319",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.319,75,0
"320",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.32,79,0
"321",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.321,79,0
"322",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.322,75,0
"323",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.323,73,0
"324",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.324,83,0
"325",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.325,73,0
"326",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.326,102,1
"327",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.327,80,0
"328",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.328,69,0
"329",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.329,77,0
"330",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.33,87,0
"331",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.331,82,0
"332",1989,-1.36856515793535,"SNOW","I-06",6410.24401338667,0.332,90,0
"333",1989,-1.36856515793535,"SNOW","I-06",6410.24401338667,0.333,115,1
