"","YEAR","SIZE_BIN","PROP_MATURE"
"742",2016,142.5,0.998252177146742
"743",2016,147.5,0.999314034754643
"744",2016,152.5,0.999731433478005
"745",2016,157.5,0.999895053321517
"746",2016,162.5,0.99995904108802
"747",2016,167.5,0.999984018851544
"748",2017,17.5,0
"749",2017,22.5,0
"750",2017,27.5,0
"751",2017,32.5,0
"752",2017,37.5,0
"753",2017,42.5,2.45198401490047e-05
"754",2017,47.5,4.43454661917646e-08
"755",2017,52.5,5.22613750930697e-09
"756",2017,57.5,1.94575245833921e-08
"757",2017,62.5,7.02061429490463e-07
"758",2017,67.5,5.06113244777651e-05
"759",2017,72.5,0.00228694745886131
"760",2017,77.5,0.0315716266365507
"761",2017,82.5,0.113565266200185
"762",2017,87.5,0.174492941794401
"763",2017,92.5,0.186639479588092
"764",2017,97.5,0.20356790328877
"765",2017,102.5,0.256557123285278
"766",2017,107.5,0.335507865302838
"767",2017,112.5,0.411058714818761
"768",2017,117.5,0.44192699768908
"769",2017,122.5,0.442992457667547
"770",2017,127.5,0.486526598993993
"771",2017,132.5,0.645172890402538
"772",2017,137.5,0.88334269564058
"773",2017,142.5,0.98607733450524
"774",2017,147.5,0.999151024404604
"775",2017,152.5,0.999958754584474
"776",2017,157.5,0.999997431052934
"777",2017,162.5,0.999999736312497
"778",2017,167.5,0.999999954353134
"779",2018,7.5,0
"780",2018,12.5,0
"781",2018,17.5,0
"782",2018,22.5,0
"783",2018,27.5,0
"784",2018,32.5,0
"785",2018,37.5,0
"786",2018,42.5,0
"787",2018,47.5,0
"788",2018,52.5,0
"789",2018,57.5,0
"790",2018,62.5,0
"791",2018,67.5,0.0615658121185996
"792",2018,72.5,0.0542767133906233
"793",2018,77.5,0.056033590481188
"794",2018,82.5,0.0675992512680266
"795",2018,87.5,0.0934895708636771
"796",2018,92.5,0.143428070210883
"797",2018,97.5,0.232151127221275
"798",2018,102.5,0.372001206732279
"799",2018,107.5,0.55176888108293
"800",2018,112.5,0.727020517702575
"801",2018,117.5,0.855344894186603
"802",2018,122.5,0.930174246922694
"803",2018,127.5,0.967956147823587
"804",2018,132.5,0.985622161577807
"805",2018,137.5,0.993596944629143
"806",2019,22.5,0
"807",2019,27.5,0
"808",2019,32.5,0
"809",2019,37.5,0
"810",2019,42.5,0
"811",2019,47.5,0
"812",2019,52.5,0
"813",2019,57.5,0
"814",2019,62.5,0.0444611989297041
"815",2019,67.5,0.0340545445855327
"816",2019,72.5,0.0298253596742773
"817",2019,77.5,0.0302197632248168
"818",2019,82.5,0.0353342588495178
"819",2019,87.5,0.0468766521393652
"820",2019,92.5,0.0684702958278116
"821",2019,97.5,0.105470173408483
"822",2019,102.5,0.163748074444564
"823",2019,107.5,0.245372251118246
"824",2019,112.5,0.34525889062208
"825",2019,117.5,0.452172730400588
"826",2019,122.5,0.554813023174493
"827",2019,127.5,0.647115854610826
"828",2019,132.5,0.726837539937047
"829",2019,162.5,0.962858037451179
"830",2021,7.5,0
"831",2021,12.5,0
"832",2021,17.5,0
"833",2021,22.5,0
"834",2021,27.5,0
"835",2021,32.5,0
"836",2021,37.5,0
"837",2021,42.5,0
"838",2021,47.5,0
"839",2021,52.5,0
